timestamp,pitch_deg,roll_deg,Force X (N),Force Y (N),Force Z (N),Torque X (N-m),Torque Y (N-m),Torque Z (N-m)
2025-09-09 15:17:14.821322,-8.593397405278742,-2.603335174125928,2.73218101546481,-4.9810889552523205,-31.07522768073979,0.09222604066029294,0.030388036947957907,0.0678506316955794
2025-09-09 15:17:14.842050,-8.376978867095861,-2.7000276248126633,2.7854183517292057,-4.872739205824003,-30.95339041160755,0.17779867906169908,0.0721574177520414,0.07067493735378588
2025-09-09 15:17:14.862778,-8.093153730717113,-3.1464099478862018,2.84545469284058,-4.75514125823975,-30.8787364959717,0.162694871425629,0.11223029345274,0.0358226001262665
2025-09-09 15:17:14.883506,-8.067917169296237,-2.61474995351944,2.84545469284058,-4.75514125823975,-30.8787364959717,0.162694871425629,0.11223029345274,0.0358226001262665
2025-09-09 15:17:14.904234,-8.041057841000606,-2.5353757096331693,2.8266266965796563,-4.70081358169442,-30.84026072507169,0.1508829201652226,0.10912488513058566,0.0324198631309504
2025-09-09 15:17:14.924962,-7.793012787530167,-2.3788016942009618,2.7511490453668213,-4.50380431806059,-30.784743440124217,0.09149922826204185,0.09348885662845272,0.017180161590062137
2025-09-09 15:17:14.945690,-7.777572401610321,-2.6306704103043406,2.748734604576225,-4.427897095304609,-30.97235829008383,0.03721595686471302,0.08038639096587955,0.008941025734620488
2025-09-09 15:17:14.966418,-7.3309143826052,-3.0935177767095206,2.7792465675657065,-4.333737667475907,-31.02204853129168,0.009685625174195961,0.06889751995696086,0.010302969019546662
2025-09-09 15:17:14.987146,-7.458943261698186,-2.8788947651245422,2.74574375152588,-4.37135982513428,-30.9681720733643,0.0217085033655167,0.0585314556956291,0.0160504877567291
2025-09-09 15:17:15.007874,-7.275721087789274,-2.7426966733641733,2.742238392885262,-4.284194778938132,-30.96033199248199,0.05366524360167439,0.08424312706897343,0.03489103030380105
2025-09-09 15:17:15.028602,-6.696695566617732,-2.9516736789751468,2.7839116858609696,-3.9386336958375465,-30.92944907766481,0.11286557786967777,0.1676666322433841,0.04889117828495108
2025-09-09 15:17:15.049330,-6.498486996178096,-2.725923893736866,2.783962442099479,-3.916652103517414,-31.152526328645276,0.13261760309143822,0.2243619395720527,0.021983707584879175
2025-09-09 15:17:15.070058,-6.74654820124369,-2.4996322216715354,2.73309564590454,-4.13925075531006,-31.3827342987061,0.135651260614395,0.225858137011528,0.0105584785342216
